from_chunk,to_chunk,similarity,relation,shared_programs,from_cluster,to_cluster,from_title,to_title
99-46,99-113,0.778,same_record,,11,11,"tipo de nota, operação presencial fora, fato gerador","pagamento antecipado, nf-e referenciada, bens e serviços"
99-47,99-46,0.766,same_topic,,-1,11,"alíquota do ibs, maior que zero, tpentegov","tipo de nota, operação presencial fora, fato gerador"
99-47,99-66,0.752,same_record,,-1,12,"alíquota do ibs, maior que zero, tpentegov","cst do ibs, redução de alíquota, gibsuf gred"
99-47,99-70,0.751,same_record,,-1,12,"alíquota do ibs, maior que zero, tpentegov","redução de alíquota, houver compra governamental, indicador que veda"
99-47,99-48,0.741,same_topic,,-1,11,"alíquota do ibs, maior que zero, tpentegov","operação com ente, governamental for igual, fornecimento já realizado"
99-47,99-74,0.741,same_record,,-1,12,"alíquota do ibs, maior que zero, tpentegov","devolução da cbs, gcbs gred, redução de alíquota"
99-48,99-51,0.814,same_topic,,11,11,"operação com ente, governamental for igual, fornecimento já realizado","operação com ente, chave de acesso, dfe referenciado"
99-48,99-50,0.780,same_topic,,11,11,"operação com ente, governamental for igual, fornecimento já realizado","chave de acesso, referenciado em operação, anterior no grupo"
99-48,99-49,0.774,same_topic,,11,11,"operação com ente, governamental for igual, fornecimento já realizado","chave de acesso, referenciado em operação, anterior no grupo"
99-48,99-47,0.741,same_topic,,11,-1,"operação com ente, governamental for igual, fornecimento já realizado","alíquota do ibs, maior que zero, tpentegov"
99-48,99-108,0.741,same_record,,11,11,"operação com ente, governamental for igual, fornecimento já realizado","cpf do emitente, processadas na apuração, nf-e de devolução"
99-49,99-51,0.842,same_topic,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","operação com ente, chave de acesso, dfe referenciado"
99-49,99-50,0.815,same_topic,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","chave de acesso, referenciado em operação, anterior no grupo"
99-49,99-48,0.774,same_topic,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","operação com ente, governamental for igual, fornecimento já realizado"
99-49,99-108,0.772,same_record,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","cpf do emitente, processadas na apuração, nf-e de devolução"
99-49,99-107,0.733,same_record,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","nível de item, dfereferenciado chaveacesso, documento fiscal referenciado"
99-50,99-49,0.815,same_topic,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","chave de acesso, referenciado em operação, anterior no grupo"
99-50,99-51,0.809,same_topic,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","operação com ente, chave de acesso, dfe referenciado"
99-50,99-48,0.780,same_topic,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","operação com ente, governamental for igual, fornecimento já realizado"
99-50,99-124,0.772,same_record,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","nfe de aquisição, nota fiscal referenciada, cbs do item"
99-50,99-108,0.764,same_record,,11,11,"chave de acesso, referenciado em operação, anterior no grupo","cpf do emitente, processadas na apuração, nf-e de devolução"
99-51,99-49,0.842,same_topic,,11,11,"operação com ente, chave de acesso, dfe referenciado","chave de acesso, referenciado em operação, anterior no grupo"
99-51,99-48,0.814,same_topic,,11,11,"operação com ente, chave de acesso, dfe referenciado","operação com ente, governamental for igual, fornecimento já realizado"
99-51,99-50,0.809,same_topic,,11,11,"operação com ente, chave de acesso, dfe referenciado","chave de acesso, referenciado em operação, anterior no grupo"
99-51,99-108,0.791,same_record,,11,11,"operação com ente, chave de acesso, dfe referenciado","cpf do emitente, processadas na apuração, nf-e de devolução"
99-51,99-112,0.764,same_record,,11,11,"operação com ente, chave de acesso, dfe referenciado","multa e juros, chave de acesso, nf-e referenciada"
99-52,99-76,0.788,same_record,,-1,12,"inscrição do emitente, dígito verificador inválido, emit isufemit","cruzeiro do sul, boa vista, informado gcbs galczfmcbs"
99-52,99-18,0.723,same_record,,-1,11,"inscrição do emitente, dígito verificador inválido, emit isufemit","gerador do ibs, nota de crédito, leiaute da nf-e"
99-52,99-53,0.684,same_topic,,-1,11,"inscrição do emitente, dígito verificador inválido, emit isufemit","subapuração do ibs, devolução de mercadoria, retorno por recusa"
99-52,99-57,0.683,same_topic,,-1,11,"inscrição do emitente, dígito verificador inválido, emit isufemit","regra de validação, recebimento do pagamento, msg descrição erro"
99-52,99-56,0.682,same_topic,,-1,-1,"inscrição do emitente, dígito verificador inválido, emit isufemit","grupo de icms, operações com cfop, exceção"
99-53,99-46,0.769,same_topic,,11,11,"subapuração do ibs, devolução de mercadoria, retorno por recusa","tipo de nota, operação presencial fora, fato gerador"
99-53,99-54,0.762,same_topic,,11,11,"subapuração do ibs, devolução de mercadoria, retorno por recusa","devolução de mercadoria, parcial na entrega, serão aceitos"
99-53,99-44,0.751,same_topic,,11,11,"subapuração do ibs, devolução de mercadoria, retorno por recusa","crédito do tipo, nf-e complementar, previsão de entrega"
99-53,99-47,0.733,same_topic,,11,-1,"subapuração do ibs, devolução de mercadoria, retorno por recusa","alíquota do ibs, maior que zero, tpentegov"
99-53,99-57,0.732,same_topic,,11,11,"subapuração do ibs, devolução de mercadoria, retorno por recusa","regra de validação, recebimento do pagamento, msg descrição erro"
99-54,99-45,0.794,same_topic,,11,11,"devolução de mercadoria, parcial na entrega, serão aceitos","tipo de operação, incompatível com nf-e, débito ou crédito"
99-54,99-53,0.762,same_topic,,11,11,"devolução de mercadoria, parcial na entrega, serão aceitos","subapuração do ibs, devolução de mercadoria, retorno por recusa"
99-54,99-107,0.759,same_record,,11,11,"devolução de mercadoria, parcial na entrega, serão aceitos","nível de item, dfereferenciado chaveacesso, documento fiscal referenciado"
99-54,99-108,0.747,same_record,,11,11,"devolução de mercadoria, parcial na entrega, serão aceitos","cpf do emitente, processadas na apuração, nf-e de devolução"
99-54,99-44,0.729,same_topic,,11,11,"devolução de mercadoria, parcial na entrega, serão aceitos","crédito do tipo, nf-e complementar, previsão de entrega"
99-55,99-56,0.781,same_topic,,13,-1,"obrigatório o preenchimento, nf-e de débito, sujeitos à tributação","grupo de icms, operações com cfop, exceção"
99-55,99-60,0.745,same_topic,,13,12,"obrigatório o preenchimento, nf-e de débito, sujeitos à tributação","crt regime normal, implementação em produção, cst do ibs"
99-55,99-62,0.743,same_topic,,13,13,"obrigatório o preenchimento, nf-e de débito, sujeitos à tributação","cst do ibs, transferência de crédito, imposto ibscbs"
99-55,99-96,0.740,same_record,,13,13,"obrigatório o preenchimento, nf-e de débito, sujeitos à tributação","gmonopadrao da cbs, informado o grupo, cclasstrib possui indicador"
99-55,99-97,0.720,same_record,,13,13,"obrigatório o preenchimento, nf-e de débito, sujeitos à tributação","combustível com retenção, informado o grupo, gmonoreten da cbs"
99-56,99-55,0.781,same_topic,,-1,13,"grupo de icms, operações com cfop, exceção","obrigatório o preenchimento, nf-e de débito, sujeitos à tributação"
99-56,213-122,0.750,other_document,,-1,-1,"grupo de icms, operações com cfop, exceção","Monitor Notas Fiscais Saída (FATU61) — grupo de icms, nao informado, consumidor final"
99-56,99-62,0.743,same_topic,,-1,13,"grupo de icms, operações com cfop, exceção","cst do ibs, transferência de crédito, imposto ibscbs"
99-56,99-57,0.740,same_topic,,-1,11,"grupo de icms, operações com cfop, exceção","regra de validação, recebimento do pagamento, msg descrição erro"
99-56,99-60,0.721,same_topic,,-1,12,"grupo de icms, operações com cfop, exceção","crt regime normal, implementação em produção, cst do ibs"
99-57,99-56,0.740,same_topic,,11,-1,"regra de validação, recebimento do pagamento, msg descrição erro","grupo de icms, operações com cfop, exceção"
99-57,99-44,0.736,same_topic,,11,11,"regra de validação, recebimento do pagamento, msg descrição erro","crédito do tipo, nf-e complementar, previsão de entrega"
99-57,99-53,0.732,same_topic,,11,11,"regra de validação, recebimento do pagamento, msg descrição erro","subapuração do ibs, devolução de mercadoria, retorno por recusa"
99-57,99-46,0.724,same_topic,,11,11,"regra de validação, recebimento do pagamento, msg descrição erro","tipo de nota, operação presencial fora, fato gerador"
99-57,99-113,0.705,same_record,,11,11,"regra de validação, recebimento do pagamento, msg descrição erro","pagamento antecipado, nf-e referenciada, bens e serviços"
99-58,99-60,0.876,same_topic,,12,12,"imposto seletivo, implementação futura, total da nf-e","crt regime normal, implementação em produção, cst do ibs"
99-58,99-21,0.822,same_record,,12,12,"imposto seletivo, implementação futura, total da nf-e","imposto seletivo, descrição ele pai, utilizar tabela"
99-58,99-59,0.777,same_topic,,12,12,"imposto seletivo, implementação futura, total da nf-e","imposto seletivo, exigir a alíquota, diferente de zero"
99-58,99-22,0.776,same_record,,12,12,"imposto seletivo, implementação futura, total da nf-e","grupo de informações, devolução do ibs, bens e serviços"
99-58,99-78,0.764,same_record,,12,13,"imposto seletivo, implementação futura, total da nf-e","grupo da tributação, tributo regular, gibscbs gtribregular"
99-59,99-60,0.795,same_topic,,12,12,"imposto seletivo, exigir a alíquota, diferente de zero","crt regime normal, implementação em produção, cst do ibs"
99-59,99-58,0.777,same_topic,,12,12,"imposto seletivo, exigir a alíquota, diferente de zero","imposto seletivo, implementação futura, total da nf-e"
99-59,99-21,0.773,same_record,,12,12,"imposto seletivo, exigir a alíquota, diferente de zero","imposto seletivo, descrição ele pai, utilizar tabela"
99-59,99-61,0.713,same_topic,,12,12,"imposto seletivo, exigir a alíquota, diferente de zero","grupo ibs cbs, informado possui indicador, indicadores de cst"
99-59,99-66,0.703,same_record,,12,12,"imposto seletivo, exigir a alíquota, diferente de zero","cst do ibs, redução de alíquota, gibsuf gred"
99-60,99-58,0.876,same_topic,,12,12,"crt regime normal, implementação em produção, cst do ibs","imposto seletivo, implementação futura, total da nf-e"
99-60,99-62,0.820,same_topic,,12,13,"crt regime normal, implementação em produção, cst do ibs","cst do ibs, transferência de crédito, imposto ibscbs"
99-60,99-21,0.817,same_record,,12,12,"crt regime normal, implementação em produção, cst do ibs","imposto seletivo, descrição ele pai, utilizar tabela"
99-60,99-59,0.795,same_topic,,12,12,"crt regime normal, implementação em produção, cst do ibs","imposto seletivo, exigir a alíquota, diferente de zero"
99-60,99-96,0.792,same_record,,12,13,"crt regime normal, implementação em produção, cst do ibs","gmonopadrao da cbs, informado o grupo, cclasstrib possui indicador"
99-61,99-62,0.885,same_topic,,12,13,"grupo ibs cbs, informado possui indicador, indicadores de cst","cst do ibs, transferência de crédito, imposto ibscbs"
99-61,99-66,0.844,same_record,,12,12,"grupo ibs cbs, informado possui indicador, indicadores de cst","cst do ibs, redução de alíquota, gibsuf gred"
99-61,99-69,0.806,same_record,,12,12,"grupo ibs cbs, informado possui indicador, indicadores de cst","redução de alíquota, ibs do município, gibsmun gred"
99-61,99-75,0.804,same_record,,12,12,"grupo ibs cbs, informado possui indicador, indicadores de cst","redução de alíquota, cst do ibs, houver compra governamental"
99-61,99-74,0.804,same_record,,12,12,"grupo ibs cbs, informado possui indicador, indicadores de cst","devolução da cbs, gcbs gred, redução de alíquota"
99-62,99-61,0.885,same_topic,,13,12,"cst do ibs, transferência de crédito, imposto ibscbs","grupo ibs cbs, informado possui indicador, indicadores de cst"
99-62,99-60,0.820,same_topic,,13,12,"cst do ibs, transferência de crédito, imposto ibscbs","crt regime normal, implementação em produção, cst do ibs"
99-62,99-66,0.818,same_record,,13,12,"cst do ibs, transferência de crédito, imposto ibscbs","cst do ibs, redução de alíquota, gibsuf gred"
